	Dekker_et_al_individual1_CHX	Dekker_et_al_individual1_untreated	Dekker_et_al_individual2_CHX	Dekker_et_al_individual2_untreated	Dekker_et_al_individual3_CHX	Dekker_et_al_individual3_untreated	Dekker_et_al_individual4_CHX	Dekker_et_al_individual4_untreated	Dekker_et_al_individual5_CHX	Dekker_et_al_individual5_untreated	Dekker_et_al_individual6_CHX	Dekker_et_al_individual6_untreated	Dekker_et_al_individual7_CHX	Dekker_et_al_individual7_untreated	Dekker_et_al_individual8_CHX	Dekker_et_al_individual8_untreated	Dekker_et_al_individual9_CHX	Dekker_et_al_individual9_untreated
chr8_72753776_72756731_MSC	5054	4621	1082	1859	1445	2218	999	3557	4760	488	2776	3256	9543	2059	1507	3287	1852	3180
chr8_72755357_72968547_MSC-AS1	340	2193	4752	2066	2938	2820	3085	2127	1062	2053	1672	3481	2365	3385	1155	3563	1679	2257
chr8_72933484_72987819_TRPA1	907	639	1735	278	709	2491	1837	70	1191	1202	1503	414	788	198	244	793	1062	405
chr8_73114986_73163869_LOC392232	15	25	7	11	14	21	15	22	3	8	14	11	25	35	3	11	22	6
chr8_73449459_73850584_KCNB2	70	10	21	77	2	18	19	20	74	13	3	128	39	102	61	91	11	71
chr8_73644279_73664078_LOC101926908	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
chr8_73921098_73960358_TERF1	1203	189	2222	1043	1270	2089	1513	1073	1234	2184	874	1699	2961	1284	945	1641	1266	866
chr8_73976777_74005407_SBSPON	21	345	1117	331	993	27	26	12	87	23	76	143	46	108	104	23	44	86
chr8_74153658_74171737_C8orf89	0	0	2	2	2	4	1	2	2	3	0	1	2	0	1	0	11	0
chr8_74202476_74206701_RPL7	2527	34018	16886	33603	43233	31690	7046	13906	22490	25313	33546	14439	16123	39497	43758	30836	27258	20001
chr8_74206836_74237516_RDH10	437	9743	17986	144	2087	3555	373	392	2089	4209	1934	1643	2261	1539	13018	179	10344	17596
chr8_74223140_74268696_RDH10-AS1	134	13588	335	1364	12796	7485	163	15527	7625	292	4639	2518	1185	107	279	265	1503	3317
chr8_74332308_74353753_STAU2-AS1	23	119	152	342	163	147	125	107	89	261	191	164	86	104	103	146	265	200
chr8_74332603_74659943_STAU2	1805	1069	1822	160	1394	1099	2219	1125	1231	1033	815	992	1071	1601	627	1644	1217	973
chr8_74692330_74791097_UBE2W	3802	1027	1392	4127	372	4004	1991	2189	1410	2567	1145	1399	2834	1137	1134	5302	6529	1789
chr8_74791216_74795309_LINC01617	0	5	3	3	0	4	4	6	7	2	5	4	6	3	4	0	0	0
chr8_74857353_74884522_ELOC	505	1452	2558	1905	1777	2727	1531	991	1691	1316	2316	1983	2563	3989	1707	2036	2268	1322
chr8_74888376_74895018_TMEM70	4773	2632	1696	720	879	840	2779	165	781	6951	1437	837	705	3628	1448	346	642	1087
chr8_74903563_74941314_LY96	195	504	158	195	184	153	176	1559	148	386	207	161	234	379	319	136	208	264
chr8_75146934_75233775_JPH1	11	4	461	8	322	1194	988	346	8	53	4	8	4	0	798	429	142	488
chr8_75262617_75401107_GDAP1	1027	1348	517	1276	259	463	319	283	138	4749	293	189	869	282	78	2577	2610	160
chr8_75460777_75460852_MIR5681A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_75460784_75460844_MIR5681B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_75512100_75670587_MIR2052HG	35	28	34	8	16	38	18	32	21	26	26	43	18	28	19	20	29	18
chr8_75617927_75617982_MIR2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_75736768_75767264_PI15	0	94	4	0	2	3	0	42	0	0	6	0	2	0	8	2	6	0
chr8_75896739_75946793_CRISPLD1	0	294	12	58	22	44	18	66	37	18	16	64	43	3	2	24	2	0
chr8_76135351_76191124_CASC9	2	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	1
chr8_76319883_76479069_HNF4G	2	17	21	0	2	2	16	6	0	44	4	37	2	20	9	0	8	0
chr8_77318888_77436591_LINC01111	12	3	10	11	1298	9	272	0	30	1247	130	507	977	1029	11	14	425	2770
chr8_77523113_77595510_ZFHX4-AS1	147	60	34	405	186	177	344	199	31	145	37	69	59	71	92	31	75	177
chr8_77593481_77779517_ZFHX4	4737	1302	1873	857	3949	3460	2031	7727	7295	613	1731	4425	1359	8787	1818	3828	4130	1598
chr8_77879003_77879086_MIR3149	0	0	1	0	0	2	3	0	2	0	0	0	2	6	0	12	0	0
chr8_77892493_77913280_PEX2	190	842	889	864	714	2002	877	1012	1350	1364	599	3694	1113	1734	1649	1163	3085	910
chr8_78362932_78388567_LOC102724874	0	1	0	1	0	1	0	0	0	0	5	0	2	0	4	2	7	6
chr8_79428574_79517502_PKIA	35	50	29	83	6	60	50	68	6	62	27	28	184	0	39	14	8	204
chr8_79446126_79470738_PKIA-AS1	0	1	2	1	0	0	1	0	1	2	4	0	0	0	0	0	0	0
chr8_79578323_79632000_ZC2HC1A	846	505	1127	322	628	64	995	363	1051	1469	710	623	975	745	1244	1499	809	992
chr8_79635081_79636609_LOC101241902	11	0	2	2	11	8	8	12	1	2	4	2	2	4	12	9	14	3
chr8_79645006_79717758_IL7	52	78	85	137	132	45	64	44	100	105	72	229	50	32	84	79	49	61
chr8_79749763_79752757_LINC02605	0	42	53	0	16	2	4	145	4	21	4	2	0	52	2	6	8	36
chr8_80244422_80244509_MIR12123	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr8_80523351_80578393_STMN2	114	599	212	163	684	285	741	284	306	0	308	109	34	148	400	875	153	218
chr8_80676244_80680098_HEY1	50	83	8	3716	201	134	108	54	45	364	1587	171	103	1906	33	1420	1251	23
chr8_80680376_80715077_LINC01607	40	10	27	54	12	48	8	38	11	2	21	145	57	8	8	105	2	16
chr8_80681606_80783972_LOC101927040	16	9	11	11	45	26	57	52	2	9	103	4	13	47	8	25	36	9
chr8_80830951_80942494_MRPS28	299	290	398	580	747	501	360	949	460	377	274	70	446	797	508	1187	531	769
chr8_80946979_81083799_TPD52	51	15	13	72	63	4	17	29	11	6	2	14	20	8	48	10	24	19
chr8_81153623_81153708_MIR5708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_81397827_81438500_ZBTB10	1528	168	1007	857	1588	889	1046	763	589	1295	566	499	630	2448	1131	1142	948	969
chr8_81540685_81787016_ZNF704	2216	469	107	1141	31	198	26	303	96	1218	389	473	471	722	471	151	477	362
chr8_81880044_82024303_PAG1	803	517	91	1143	216	345	569	345	509	326	302	365	211	743	127	1216	1233	353
chr8_82192770_82197010_FABP5	92	384	106	51	59	517	631	89	254	182	679	507	625	332	452	1194	235	147
chr8_82352560_82359674_PMP2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
chr8_82370487_82373814_FABP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_82390653_82395468_FABP4	0	0	0	1	0	0	12	12	0	3	4	0	2	0	0	12	0	2
chr8_82437215_82446047_FABP12	0	0	0	1	7	0	2	3	0	1	15	0	0	2	0	0	0	0
chr8_82516118_82543512_IMPA1P1	4	11	3	0	0	10	2	3	0	1	0	2	2	0	0	0	8	6
chr8_82569148_82598589_IMPA1	2301	981	1299	953	961	1435	779	957	805	1519	2738	660	1021	949	870	1783	1370	1123
chr8_82605865_82607293_SLC10A5	19	4	4	5	3	6	2	0	22	23	0	4	10	6	5	2	4	3
chr8_82613565_82633539_ZFAND1	653	662	144	580	1359	875	799	915	1205	417	1236	861	936	2260	2029	837	3303	486
chr8_82644682_82671750_CHMP4C	225	68	2	2	2	40	27	79	53	6	9	41	15	11	115	26	22	24
chr8_82711817_82754521_SNX16	441	525	1379	457	1069	605	1084	980	529	493	302	1088	469	1026	1253	471	447	348
chr8_83824338_83874159_LOC101927141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_84315992_84321135_LINC01419	0	0	0	23	0	4	0	0	0	7	0	0	0	0	34	0	0	2
chr8_85095021_85834079_RALYL	12	4	5	62	6	58	8	8	24	3	10	39	9	17	72	11	158	9
chr8_86019472_86058315_LRRCC1	402	646	585	182	623	194	135	310	77	452	406	341	231	610	224	220	226	170
chr8_86084311_86089276_LOC102723322	0	0	6	2	2	0	0	0	2	2	4	3	5	0	2	3	1	1
chr8_86089388_86126753_E2F5	198	114	72	98	337	121	107	60	77	139	64	90	364	72	28	162	144	328
chr8_86126282_86132651_RBIS	879	639	649	837	311	1067	936	622	397	363	925	43	304	275	456	708	467	181
chr8_86157686_86196302_CA13	121	91	325	328	121	170	206	263	104	327	244	307	157	92	73	220	50	134
chr8_86239836_86290342_CA1	2	2	0	5	1	0	2	7	0	0	2	2	0	0	5	0	0	0
chr8_86351087_86361269_CA3	12	41	0	28	6	0	6	10	4	6	15	4	6	0	7	23	2	20
chr8_86354034_86377144_CA3-AS1	11	9	0	1	4	6	17	4	14	5	0	15	6	20	4	6	9	0
chr8_86376130_86393722_CA2	0	6	0	2	8	6	4	14	28	5	4	6	2	18	6	0	0	0
chr8_86787244_86788322_REXO1L2P	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr8_87059337_87081897_PSKH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_87111138_87166454_ATP6V0D2	0	0	0	2	2	0	2	0	0	0	0	0	2	0	0	0	0	0
chr8_87226291_87242610_SLC7A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_87354775_87480732_WWP1	47	277	2375	1512	1448	3032	1675	624	2890	1987	934	1337	283	1726	385	1764	238	1331
chr8_87484577_87526586_RMDN1	1184	2239	1731	1629	1581	1497	1653	83	3231	391	1624	1362	655	713	1842	944	1837	1553
chr8_87526663_87573726_CPNE3	3339	3244	1102	5235	2801	3317	2469	4999	3379	4487	1568	931	3499	4861	281	3535	2257	2490
chr8_87586162_87755903_CNGB3	3	0	5	3	2	0	8	4	6	2	2	5	2	1	1	2	3	0
chr8_87878642_88395087_CNBD1	36	7	6	9	4	3	19	12	42	5	38	5	80	18	20	12	5	3
chr8_88882974_88886243_DCAF4L2	0	0	0	15	0	0	0	0	0	2	16	0	27	10	2	6	0	12
chr8_89044238_89339712_MMP16	1628	220	654	1941	2136	1164	2303	2996	630	3064	1962	1271	586	1083	1046	736	2308	909
chr8_90729626_90769939_LOC101929709	632	136	142	1197	229	1242	141	262	188	1761	160	134	2179	729	1620	149	691	201
chr8_90770043_90803292_RIPK2	9525	579	2215	871	3638	1812	9187	3872	671	9383	3809	621	4950	849	2463	1184	1135	1030
chr8_90914095_90940116_OSGIN2	5475	813	725	2169	1563	591	800	4112	1067	675	874	2766	9044	3328	949	550	12669	7349
chr8_90945563_90996952_NBN	2526	2241	6101	5629	2135	2966	1530	2055	5948	4553	3613	1892	1911	391	3798	2869	3354	9279
chr8_91013579_91065861_DECR1	1323	892	226	3110	2597	3930	1739	1847	1630	813	1121	1125	1344	2565	1670	1887	2399	1486
chr8_91070835_91095107_CALB1	4	22	2	5	26	4	12	8	10	14	32	4	33	2	14	19	2	1
chr8_91233715_91400187_LINC00534	5	2	2	0	0	2	0	2	10	9	0	0	2	0	3	12	0	1
chr8_91605002_91618291_LINC01030	2	0	0	1	0	2	0	2	2	0	2	0	0	0	0	0	0	0
chr8_91634222_91658311_TMEM64	1057	453	839	269	548	466	214	642	279	596	966	831	777	1332	645	206	769	19
chr8_91804002_91971621_NECAB1	222	164	252	355	377	360	489	320	159	265	149	191	30	520	216	282	508	150
chr8_91970698_91997466_C8orf88	356	353	335	244	318	321	223	495	513	283	128	493	464	212	135	196	357	155
chr8_92006029_92053087_PIP4P2	649	903	462	602	619	622	1201	602	2235	782	1285	566	911	226	1131	91	565	686
chr8_92072133_92082417_OTUD6B-AS1	524	1483	618	743	1023	656	1009	949	628	524	518	365	604	821	943	572	601	47
chr8_92082571_92099323_OTUD6B	695	1034	769	741	926	1840	723	52	366	790	263	772	1050	464	632	1370	647	1590
chr8_92114846_92231482_LRRC69	184	64	44	46	197	47	76	94	103	210	72	85	69	126	18	73	166	88
chr8_92217712_92217787_MIR4661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_92221723_92410383_SLC26A7	8	12	3	7	0	66	2	3	6	3	2	4	51	35	7	14	2	16
chr8_92967194_93115613_RUNX1T1	862	1126	1311	117	2009	1652	2053	1839	1898	1079	2389	2027	1077	2124	2981	1853	1485	967
chr8_93577670_93667722_LOC102724710	0	0	0	0	1	1	1	0	2	1	0	2	1	0	0	2	0	0
chr8_93725189_93798288_FLJ46284	2	0	2	0	2	0	0	2	0	0	2	2	0	3	0	0	4	2
chr8_93895757_93978372_TRIQK	733	274	1022	824	378	633	1347	819	269	885	273	818	1097	443	959	193	1618	735
chr8_94041978_94042067_MIR8084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_94146323_94179079_C8orf87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_94358694_94712661_LINC00535	31	27	28	39	15	21	11	17	7	26	22	15	40	12	13	12	18	51
chr8_94712777_94743755_FAM92A	1886	1023	1155	624	658	933	915	1222	53	1247	1060	959	1215	562	868	219	572	823
chr8_94741583_94753237_RBM12B	2703	1285	2066	969	1449	898	1196	890	1130	1070	1465	913	1094	988	1771	120	2028	735
chr8_94752338_94753047_RBM12B-AS1	27	15	36	27	17	51	23	43	47	55	27	37	35	20	49	33	80	74
chr8_94767071_94831466_TMEM67	331	407	478	471	389	387	694	772	918	370	595	388	521	446	1295	958	37	437
chr8_94928249_94928347_MIR378D2	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
chr8_94929150_94938296_PDP1	1960	1696	969	2974	2213	1683	1234	2383	1585	1884	1270	2000	906	1855	568	1229	2946	1339
chr8_95139389_95229506_CDH17	9	7	7	14	12	2	11	19	16	9	8	5	11	22	11	13	4	19
chr8_95261480_95274547_GEM	3673	1159	454	452	457	171	4719	290	5477	4140	594	320	3627	12343	311	4445	351	2717
chr8_95384187_95487343_RAD54B	286	358	688	348	241	34	372	779	792	441	286	876	91	342	433	345	401	580
chr8_95439943_95449172_FSBP	212	8	93	148	118	103	150	139	187	40	20	157	60	241	318	101	392	124
chr8_95499916_95565746_VIRMA	5908	3946	3136	420	4286	3140	4363	9144	9839	5657	5347	5012	3732	4771	2636	10776	2543	2661
chr8_95649512_95651695_LOC100288748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_95653401_95719694_ESRP1	4	3	4	0	0	0	1	0	0	6	5	2	4	2	0	2	38	33
chr8_95732127_95806064_DPY19L4	1799	709	808	1707	554	3373	2016	2121	1628	492	683	72	2676	3193	969	2042	315	2298
chr8_95835514_95893974_INTS8	2248	4892	1259	1299	1465	1827	2320	4334	1970	1575	5688	957	2623	2951	1133	4274	1198	542
chr8_95892451_95907482_CCNE2	501	297	92	34	143	90	47	24	291	378	113	512	69	872	201	80	613	113
chr8_95907995_96130724_NDUFAF6	5135	2233	249	2159	2304	1832	1177	1618	1687	2564	2224	3087	1598	2152	2414	4462	1777	774
chr8_95938199_95961606_TP53INP1	1204	157	1884	976	895	1965	2165	1660	1649	1709	393	1311	2248	1331	896	1137	1329	3377
chr8_96079035_96085410_MIR3150BHG	0	2	0	0	0	2	2	4	0	2	0	0	4	0	0	0	0	0
chr8_96085138_96085224_MIR3150B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_96085141_96085221_MIR3150A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_96146012_96168913_PLEKHF2	518	547	507	367	363	348	980	3083	834	3053	1081	3258	1591	389	474	1419	586	2359
chr8_96219234_96228602_LINC01298	0	0	0	1	1	2	0	1	0	0	2	2	2	0	0	0	3	1
chr8_96257140_96281429_C8orf37	282	109	108	351	240	98	294	501	153	603	684	135	130	175	201	9	411	1610
chr8_96281063_96822371_C8orf37-AS1	31	47	284	48	164	256	240	51	18	43	50	31	108	645	29	207	43	35
chr8_96281884_96281966_TRS-AGA2-5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0
chr8_96959211_96960576_LOC100500773	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
chr8_97154560_97173034_GDF6	1698	12479	12371	6522	2679	474	1474	2158	1480	658	2919	301	704	798	4356	83	1070	13517
chr8_97238903_97247862_UQCRB	1940	3476	1300	4308	1412	1758	1455	2184	1548	266	1721	1680	1036	2592	4358	2525	1281	3278
chr8_97251625_97273841_MTERF3	261	496	152	30	346	693	593	524	311	696	482	749	179	264	950	577	553	416
chr8_97274129_97349223_PTDSS1	944	2835	4088	3905	2421	3358	1826	1823	3692	2593	2217	1955	2309	1582	1561	2591	2961	446
chr8_97384153_97399666_LOC102724804	2	0	0	2	2	0	16	8	0	5	0	2	1	2	4	0	0	2
chr8_97506040_97624018_SDC2	10042	10781	3925	12342	8897	13040	9160	18255	1532	5962	7801	12453	5887	23173	8095	10377	15078	6718
chr8_97657469_98155729_CPQ	1906	2512	1354	1217	3210	2346	2496	193	1892	2952	1992	1645	941	3013	2598	2701	2437	2544
chr8_97964091_98458725_LOC101927066	3436	5897	3306	2423	7799	2382	3604	2860	3660	3466	2462	487	5008	7755	4841	3802	11351	3747
chr8_98285715_98290156_TSPYL5	1436	1825	2002	6297	7054	1648	2379	2564	4450	3528	3571	1594	2780	3051	2500	2338	8657	6059
chr8_98370492_98370702_SNORD3H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_98656411_98742488_MTDH	11557	607	10625	12496	2265	9239	21081	7730	14466	11799	10148	4072	14429	4980	14022	12304	4619	13860
chr8_98788015_98865241_LAPTM4B	733	427	1276	2443	4078	2302	73	3059	214	2101	2128	460	2787	2721	5080	809	1208	590
chr8_98881291_99048952_MATN2	179	312	108	772	413	603	398	172	758	157	49	341	443	245	88	3131	916	286
chr8_99053948_99057773_RPL30	6890	4574	6836	6106	5468	12316	4954	7828	9917	9287	9247	5425	7569	2208	11566	10273	12707	4358
chr8_99054313_99054445_SNORA72	16	7	4	6	3	4	12	0	13	7	7	0	4	1	9	19	9	11
chr8_99076749_99105838_ERICH5	20	10	6	14	4	9	1	28	8	16	8	45	5	6	3	2	2	23
chr8_99114571_99129399_RIDA	224	326	253	234	20	226	398	326	122	229	107	251	368	671	175	93	198	78
chr8_99129520_99172069_POP1	1232	291	330	107	1137	159	614	379	376	628	224	948	848	573	478	651	782	729
chr8_99202053_99306463_NIPAL2	3348	1556	1266	2660	1334	2157	2667	1844	2549	1528	1292	1438	3574	1983	163	2665	1622	1697
chr8_99405872_99405966_MIR9903	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
chr8_99439185_99445081_KCNS2	36	42	59	18	71	8	357	95	8	2	128	142	10	7	47	18	10	2
chr8_99466858_99954838_STK3	2190	3910	3914	1415	5164	909	989	977	1324	1089	1744	3386	1437	2025	242	2388	1254	1446
chr8_99956630_99964332_OSR2	449	331	375	110	622	528	110	10	193	441	352	90	115	493	777	165	435	338
chr8_100025493_100889814_VPS13B	4233	2482	578	6655	3413	2721	1416	2112	6927	2523	5158	3405	9066	2118	9236	1636	2584	1949
chr8_100548863_100548958_MIR599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_100549013_100549089_MIR875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_100890092_100905935_COX6C	431	925	580	1114	1191	362	1471	510	467	317	554	788	363	504	1006	167	510	798
chr8_100973163_101118277_RGS22	18	8	48	16	7	8	17	0	4	10	2	23	9	5	8	10	4	1
chr8_101016809_101016879_SNORD77B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_101145578_101158045_FBXO43	86	55	105	20	58	24	29	57	16	4	42	22	200	100	57	46	41	34
chr8_101162863_101166231_POLR2K	114	798	657	1300	1363	1317	1247	629	2091	599	2090	847	924	992	2553	639	892	882
chr8_101170262_101254132_SPAG1	163	3776	1351	1061	181	156	531	137	154	173	1893	246	373	153	175	2030	90	2122
chr8_101269286_101348432_RNF19A	5191	3090	10480	1336	10885	12758	14996	2089	10699	2538	2588	2300	2610	8438	5339	8125	5207	4595
chr8_101394990_101395073_MIR4471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_101521979_101571987_ANKRD46	246	304	378	174	231	333	661	374	211	140	222	32	244	221	130	243	208	193
chr8_101585101_101661893_SNX31	6	59	0	80	0	3	61	48	0	28	29	5	1	1	2	2	2	13
chr8_101715143_101734316_PABPC1	58383	110202	41225	69988	51353	71490	79909	50452	50294	8644	76565	76712	152528	69268	57425	99346	30081	45917
chr8_101715195_101715252_MIR7705	494	756	568	654	466	303	307	394	381	363	831	597	230	76	587	591	550	445
chr8_101928750_101965610_YWHAZ	34056	47559	28443	27549	23143	42617	55505	25215	41518	40675	54114	62565	21722	60181	26166	43973	44859	29357
chr8_102064281_102088479_FLJ42969	8	0	24	0	2	0	45	22	3	12	63	13	5	18	2	0	2	2
chr8_102209265_102218292_ZNF706	1179	1597	919	2787	2705	530	1398	962	1413	262	2223	1169	1663	1621	1409	1022	1174	1347
chr8_102381120_102381823_NACA4P	2	1	0	1	0	1	0	2	0	0	0	4	1	0	0	0	0	0
chr8_102504666_102681954_GRHL2	0	2	2	2	8	11	12	0	40	4	0	0	19	33	4	2	5	11
chr8_102698769_103137135_NCALD	532	575	1218	1522	25	111	712	212	923	241	79	3094	163	1242	905	116	87	582
chr8_102996659_103007078_LOC104054148	0	0	0	0	7	0	2	0	0	5	2	6	3	0	0	0	2	0
chr8_103137659_103137743_MIR5680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr8_103216728_103251189_RRM2B	2464	3939	2012	2669	2029	2120	1895	1873	2122	2365	2822	6684	2052	4717	2123	1382	3627	4637
chr8_103251678_103264402_UBR5-AS1	23	21	15	27	20	50	18	19	27	26	8	13	13	29	20	27	18	22
chr8_103264500_103424928_UBR5	8201	12657	10910	9336	22051	43238	7560	2218	5875	7956	48660	6038	16183	29116	28584	10408	14305	11533
chr8_103563816_103573246_ODF1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr8_103661004_103667953_KLF10	1682	118570	54955	2973	6235	3186	5112	77088	170325	7307	42134	5299	4009	6377	3977	53365	111825	130433
chr8_103668475_103698953_LOC101927245	23	4233	9	786	32	76	1596	15	2552	25	3117	33	846	30	208	1800	1509	43
chr8_103819049_103823442_GASAL1	1219	121	120	174	174	85	119	959	252	759	149	1115	41	1711	1570	1620	131	88
chr8_103838529_103876428_AZIN1	11372	9179	7231	7590	12379	30891	25352	4676	27689	12564	16382	2082	6807	5905	27566	6540	4091	10817
chr8_103876498_103990104_AZIN1-AS1	361	233	110	1028	123	208	284	286	162	141	156	131	408	441	346	32	275	92
chr8_104033310_104085279_ATP6V1C1	2925	2808	2061	4323	2433	2647	4310	2642	6273	2354	591	2479	2529	4812	2801	2399	4352	3092
chr8_104133259_104152583_LINC01181	13	27	2	2	19	10	4	4	51	25	30	4	373	4	40	5	0	14
chr8_104145190_104153570_BAALC-AS2	609	776	104	112	115	252	203	274	211	203	127	312	503	496	46	98	122	1
chr8_104152952_104242533_BAALC	1874	1196	15	828	1101	401	697	199	604	771	769	2751	1926	987	1665	769	3011	895
chr8_104166841_104166917_MIR3151	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
chr8_104169217_104184368_BAALC-AS1	34	43	33	45	28	27	11	10	14	73	15	15	30	38	19	58	37	17
chr8_104255765_104311046_LOC105369147	270	273	242	730	454	477	322	275	213	296	188	261	13	252	322	416	594	179
chr8_104310721_104345094_FZD6	2572	3485	6313	4127	3276	4747	5275	1989	2472	3197	7865	257	4718	4527	2846	5319	2589	2474
chr8_104321205_104321309_SNORD173	0	4	0	1	0	2	0	2	0	0	0	2	0	0	0	0	0	4
chr8_104383765_104395217_CTHRC1	7158	7431	5897	6407	8771	1722	655	6588	6573	6388	13730	6555	2334	4851	6315	3557	2534	119
chr8_104410865_104427563_SLC25A32	6252	1110	2564	4013	2037	2615	1622	1642	1908	2883	1822	2846	2539	2003	3304	4206	9089	5849
chr8_104427613_104455681_DCAF13	1472	2648	1224	1825	2886	1103	1933	194	2036	3562	1323	1511	1953	3367	2100	2848	2005	2869
chr8_104493507_104514138_LOC105375690	2	26	12	15	190	167	6	119	60	11	98	34	55	21	24	181	33	80
chr8_104512837_105268322_RIMS2	552	314	32	106	532	29	27	169	40	115	91	269	962	40	31	621	135	25
chr8_105352023_105368917_DCSTAMP	0	4	4	5	0	0	10	0	22	6	14	0	0	9	0	4	0	0
chr8_105391658_105479283_DPYS	0	4	56	25	1	0	179	2	42	0	38	44	0	0	2	46	16	3
chr8_105496596_105496693_MIR548A3	0	1	0	1	5	1	0	0	10	0	0	0	2	0	0	0	0	0
chr8_105501458_105601252_LRP12	2105	2929	3401	6494	3282	567	2595	2005	2048	4674	4384	7348	2538	2645	3473	2321	6660	3126
chr8_106330665_106816767_ZFPM2	284	619	657	1954	1220	310	292	1603	471	340	5947	309	1610	2647	2171	587	445	806
chr8_106792637_107072731_ZFPM2-AS1	1978	1443	1397	4965	300	456	1056	227	244	513	253	689	1787	278	479	309	1658	244
chr8_107282405_107764922_OXR1	2278	1517	4746	2332	4863	1704	2465	3060	1587	342	1899	1772	2306	2515	2740	1987	3958	4916
chr8_107771710_107782472_ABRA	4	0	4	2	0	0	4	0	2	0	0	0	0	0	2	0	0	2
chr8_108261709_108510146_ANGPT1	160	981	3534	1165	697	2603	616	2140	1536	856	1957	2584	4143	63	1852	2535	1410	1129
chr8_108911543_109095848_RSPO2	3	2	0	2	3	23	3	20	5	2	6	13	1	21	16	46	4	16
chr8_109213444_109260946_EIF3E	9502	4859	5346	7876	6570	8889	6907	12260	12470	8741	17447	5539	11640	8555	8830	13881	5444	1304
chr8_109455811_109501425_EMC2	1928	735	988	482	1356	970	537	862	1156	113	1307	1748	1109	1028	2280	1261	1942	397
chr8_109619078_109799823_TMEM74	0	4	66	10	2	2	4	10	21	8	0	1	11	3	20	40	10	20
chr8_110098856_110133794_TRHR	8	33	4	0	9	0	0	2	15	2	52	13	19	2	6	40	0	0
chr8_110253147_110346316_NUDCD1	307	1923	1349	1500	1674	4773	1267	1035	2781	762	837	1272	3253	2649	5622	1144	5295	1130
chr8_110346575_110358183_ENY2	1481	3456	2212	910	368	2070	803	2886	3090	1461	1286	967	1503	1082	1267	1231	1918	1521
chr8_110374689_110549436_PKHD1L1	11	2	1	2	38	6	2	4	13	22	2	78	75	0	4	3	20	0
chr8_110551928_110578225_EBAG9	1224	530	301	317	222	1008	346	216	475	530	1044	407	584	540	342	441	729	294
chr8_110586206_110704020_SYBU	500	429	34	104	59	463	574	114	506	76	232	531	215	296	47	546	65	777
chr8_110656357_110662957_LOC100132813	1	26	1	2	17	36	15	1	7	8	24	14	3	3	0	24	24	2
chr8_110975864_110988000_KCNV1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr8_111949918_112039662_LINC01608	0	4	6	0	0	0	2	6	18	0	16	0	2	0	3	4	9	0
chr8_112111189_112248432_LINC01609	2	3	5	0	0	5	2	5	1	0	1	0	0	1	0	1	0	0
chr8_112388867_112482846_LINC02237	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	0	0	0
chr8_113235156_114449168_CSMD3	155	61	7	24	6	13	17	134	11	47	46	9	2	10	10	6	14	21
chr8_113655721_113655812_MIR2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
